class, f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.548055746354866, 0.592195785345452, 0.44336358456528946, 0.5913391293212257, 0.42283785700055593, 0.27795842881643307, 0.2592240151112095, 0.46503230865620837, 0.5755214404404652, 0.6553328676743988, 0.5387325223081656, 0.4711488253742825, 0.3971409260717582, 0.11396641088299841, 0.2743686226765137, 0.5126674671498155, 0.7232870551027683, 0.6352462963296311, 0.5742569504514029, 0.46840739419173055, 0.4941810043851073, 0.5955200274870461, 0.29405658874515456, 0.26436292834234515, 0.33444432302480603, 0.4658369687457518, 0.31695122442882556, 0.6167037534062745, 0.4184906045918576, 0.20989959561924282, 0.4313137644842881, 0.4863578094477313, 0.5453090592942693, 0.48016227015261775, 0.8583847726430786, 0.4879953980355793, 0.49692334964798457, 0.4696650709771008, 0.6774797467547888, 0.44108011825496457, 0.5197516695919994, 0.4530989861875189, 0.7495545423648942, 0.558638504680706, 0.40165897256905214, 0.651515811974768, 0.28234410099028695, 0.6361667179309929, 0.327401801075829, 0.5075425675290901
0, 0.5081266976802273, 0.7250496289207352, 0.46545342907861964, 0.5810338400437155, 0.41287329062970596, 0.3411382725580351, 0.30321410760428535, 0.4362452091412724, 0.568411001711267, 0.6758016523526185, 0.5481928345303283, 0.5116946564885496, 0.37946910720622734, 0.18489356923836353, 0.29553832637625316, 0.5183623329795484, 0.6792803067003138, 0.6497757771857505, 0.5636091728658478, 0.458421953690625, 0.4832075000698265, 0.6033308783990953, 0.30754042782627167, 0.2823504621103249, 0.34895361996188246, 0.4936792021454083, 0.339086513760804, 0.6119638969148398, 0.43318830866306485, 0.2678753410222729, 0.4314749228835828, 0.5108982370823105, 0.5914057884419142, 0.4737792949670313, 0.8628114752473888, 0.49452129447872717, 0.5137690731749037, 0.5071256450108798, 0.6614760280122104, 0.4130311185493966, 0.4963288543458311, 0.4470629796869755, 0.7212346207176619, 0.5211818912906493, 0.41150754115532384, 0.6446187665655957, 0.2934588329589437, 0.6094027758839926, 0.3251000340393606, 0.4690009680909626
0, 0.526763948296856, 0.6545133069215445, 0.45116692138862213, 0.5935882497923426, 0.4221092622445242, 0.3377239679274508, 0.29547163613121613, 0.4609596278726784, 0.5851295625333968, 0.6522795990465201, 0.54572579321579, 0.5008382744541097, 0.3764899461686439, 0.1544952627026498, 0.2864733847086946, 0.5057981424502647, 0.6845468517084782, 0.6489961163213508, 0.5914125034439895, 0.456195875640618, 0.48034749183029346, 0.618172881810324, 0.31401974519951475, 0.2771716516141902, 0.3468866975731095, 0.4857219125770852, 0.3336086045470662, 0.6217484628972846, 0.42665541451772415, 0.24592062094407746, 0.4227764134471216, 0.5207386634139203, 0.5741514044792954, 0.48837521169196435, 0.8731252791748163, 0.5207034173110501, 0.5064761519711701, 0.49948283079473627, 0.6609574893274405, 0.4242640488034175, 0.5201351914576374, 0.44592859261044393, 0.7170705012036315, 0.539301392897303, 0.3944322824207364, 0.6361878090452152, 0.2917867350059586, 0.6210419712137595, 0.31131183527728185, 0.4945834361534519
0, 0.4919304614568048, 0.7156445385434379, 0.46663588062145306, 0.5726481647646389, 0.4226158422163896, 0.375633608748125, 0.34815912474960453, 0.4412152783807866, 0.5779866570769574, 0.6945427879391134, 0.5650230256604244, 0.5328606426415764, 0.37779797191347264, 0.19870966737746507, 0.28285804434692646, 0.5172403164767305, 0.6700967193981904, 0.6439611722139218, 0.5550420647277806, 0.46729420726070664, 0.4904228521352959, 0.601111807874176, 0.3085915717325861, 0.30819127251374245, 0.3531093202743425, 0.5021999085482655, 0.3472193851443481, 0.6086931888205732, 0.4357560871946186, 0.2886841437789082, 0.42887667338328506, 0.5127656930143798, 0.605391753719319, 0.47189113150965784, 0.8552791519488497, 0.5075961333376713, 0.516293554870487, 0.5063849963734328, 0.6748082414749854, 0.4408383137131337, 0.48880018315125834, 0.4471003805024385, 0.7021072507798902, 0.5142505648527553, 0.4013499228117445, 0.6314576179955727, 0.3040956222777655, 0.6000734876759503, 0.31735845299210613, 0.4746269053358896
0, 0.5795786630865779, 0.4415591408121191, 0.44828746623991317, 0.6164100661433788, 0.39469435123748015, 0.23560180004983855, 0.21027862185198012, 0.47562503256247657, 0.5630208485990833, 0.6012199047096565, 0.4956656289687119, 0.4301674655305047, 0.3788558931594226, 0.04932192498148884, 0.2972632139926505, 0.46791098913272655, 0.7357456442493246, 0.6873589185102514, 0.6409385592270086, 0.4235284275371429, 0.4857909951680026, 0.6029991541262155, 0.28180584840228906, 0.2420057512681869, 0.32952849461668543, 0.4054364348653559, 0.31366559535390015, 0.6522629472660797, 0.387736519898322, 0.1600995176712947, 0.4161080549879738, 0.5008089435824243, 0.5136000187980021, 0.5014820308128721, 0.883115507103427, 0.4597424996656074, 0.4749186146412008, 0.4612037716298829, 0.681767155741171, 0.38543120532939384, 0.5442165489685024, 0.4645531815340124, 0.7769139476830231, 0.6071592693294527, 0.3876829650972587, 0.6681766290950043, 0.24904641376910178, 0.6458303076810873, 0.3364756641727625, 0.525858468897705
0, 0.47687931249804866, 0.7660818093870114, 0.47040065740891207, 0.5620106674946649, 0.4259411312836404, 0.4116982473456106, 0.3814452057973913, 0.4324823895447399, 0.5832161675283125, 0.7213668274695216, 0.5780783600920149, 0.5586929404106752, 0.3742342329859275, 0.22765765605509095, 0.28327747600699277, 0.529387737598765, 0.6521551421457822, 0.6426367612910193, 0.5367188871588848, 0.4757945603863305, 0.4920533020975895, 0.5984834361272847, 0.311688471891479, 0.3255158792037008, 0.3608466426749693, 0.5141981289469456, 0.3557080226474623, 0.6009986032563299, 0.4442332055546928, 0.31470153978129206, 0.4338827951781893, 0.5156830416519247, 0.6230579314141469, 0.4690043888929996, 0.8488352026294648, 0.5106371172109131, 0.5246901447325966, 0.5167863226608642, 0.6755342651428704, 0.4540952754834455, 0.4751063001293408, 0.43959557042894354, 0.6913512269222543, 0.49329095922267907, 0.4019707671273729, 0.6198309550937932, 0.3137312399152087, 0.5885520945969515, 0.3155448729081423, 0.4641064140771815
0, 0.46423577070779615, 0.7987765586979139, 0.46988435691791236, 0.5547112136753036, 0.4249762717349603, 0.4320423163182043, 0.3954899657331662, 0.4274334356184733, 0.5859697518324536, 0.7372591199814762, 0.5822587878857028, 0.5674671400674596, 0.37763670108394015, 0.24379993284844872, 0.28151066752292275, 0.5396882404022428, 0.6452753627310763, 0.6383980163087501, 0.5228277236350588, 0.47973650542445334, 0.49820706365388373, 0.5967833684881971, 0.31394279038800094, 0.3395570231076234, 0.36241662946904013, 0.5197151402053957, 0.3597482397769574, 0.5913621331836171, 0.44934669423851825, 0.3285037911984806, 0.4374003754970483, 0.51765523628349, 0.6356360606101294, 0.4659516182536047, 0.8418455494389062, 0.5094001359260504, 0.5279822573309023, 0.518734887576417, 0.6776926418711878, 0.45749166206078395, 0.4669133142746447, 0.4362396688071722, 0.6851290442721369, 0.48133975414544483, 0.4022005143905466, 0.6093318832634955, 0.3224099091973297, 0.5815303352686938, 0.3147907389783097, 0.4587192726030257
0, 0.5450543257672734, 0.5413970921558376, 0.434847506227489, 0.6224369111805202, 0.4138280759965654, 0.23849805287768555, 0.231204123922392, 0.47288444094736437, 0.5573264326507054, 0.6004992222470958, 0.5253852749870325, 0.442769394638736, 0.3885941879378657, 0.08516350958021383, 0.27760500285418677, 0.47224753511941137, 0.7204852947581659, 0.6582196281028927, 0.6035864905907002, 0.42035593583836833, 0.4736269481607686, 0.6152401341688327, 0.283645288968585, 0.2450540357916001, 0.3310894984154737, 0.4603249008243015, 0.32465501075620073, 0.6344245107973763, 0.39976405633158146, 0.19844557769121474, 0.4108130006500932, 0.5168277504432601, 0.5351606557817283, 0.4761046849499796, 0.8750224483231217, 0.5008545988916242, 0.48336377525434143, 0.46463902186301936, 0.6666102097440323, 0.41000018940078764, 0.5337449344784201, 0.47085537542829015, 0.7280979800491443, 0.5833527709987711, 0.3966437760153353, 0.6729103497264024, 0.25511468978390867, 0.6409290681413881, 0.3228283698388109, 0.5200280936200907
0, 0.560423210215742, 0.5094841016894397, 0.4630602425995216, 0.625124133956788, 0.40620936724916545, 0.22031310313151997, 0.20870037171004474, 0.4782534088738259, 0.5468784594537924, 0.578511729705165, 0.4942552140153294, 0.426011006568436, 0.39543491932994473, 0.0720545039345917, 0.28553473634450044, 0.4823706094035328, 0.7569330679720215, 0.6504871474087808, 0.6358340221312369, 0.4309864037390642, 0.4899567599083875, 0.6128386384051351, 0.2976974009370188, 0.2112482668228809, 0.33032538816726525, 0.43815106837870904, 0.335733277235, 0.660587351253646, 0.39420705043850685, 0.18831543761174083, 0.40699070558867806, 0.49534408917923944, 0.5493984639346903, 0.47956483531466754, 0.8898932999568566, 0.496650380845995, 0.5026902458082749, 0.4726262563464926, 0.6854528930311228, 0.39277926715669825, 0.5498226211371424, 0.4761890603397214, 0.788444269748079, 0.600777912777683, 0.4083597736800289, 0.7009403026395757, 0.2403667963847671, 0.6273178345948586, 0.3246716475282098, 0.5164689356694064
0, 0.4806912017234382, 0.7498093800640205, 0.46909242190183714, 0.567872702282872, 0.4276537769917171, 0.4007112981955527, 0.3613672573797477, 0.43635308278149676, 0.5778735871900724, 0.709227156691029, 0.5814429062798133, 0.5440022486537665, 0.36922800924054916, 0.20965448080955418, 0.28746543758250387, 0.5257383027613095, 0.6595832737040747, 0.6432473268770363, 0.545898160429041, 0.4764342261926772, 0.4931319477418093, 0.5973412754051026, 0.30707943419424144, 0.3199334684754925, 0.36025487628470726, 0.507489279137882, 0.35384426923478496, 0.6035087193777645, 0.4411282663244706, 0.2994633345637286, 0.43076811085756694, 0.5145330207542991, 0.6107370159514474, 0.4692755042571181, 0.84730710982985, 0.513373442363378, 0.5253081836311827, 0.5120660656926743, 0.6721931892561935, 0.4489642359658322, 0.47272298567858917, 0.4380219193816816, 0.7002706949139108, 0.5078271707230464, 0.40220296245631504, 0.619418766124398, 0.31567551491758156, 0.5904126725414527, 0.3188329709415009, 0.46533114405573167
0, 0.5574841549845454, 0.4808207686282138, 0.44920940201706877, 0.6125575059709727, 0.4051375717393971, 0.22463244096334917, 0.21320064605895706, 0.48343027488741735, 0.5640982253777075, 0.5663895451562665, 0.5059563043442009, 0.4274667140067459, 0.3969172253411513, 0.06257101498902669, 0.2827355150023191, 0.4576217431235281, 0.7509384386052709, 0.654175854589311, 0.6337204697922073, 0.42715018377323055, 0.4862746313158115, 0.6145566558248965, 0.2916265485930422, 0.23400735836413364, 0.32252777782922676, 0.44472657167220736, 0.31173816275201605, 0.6495896209621099, 0.40038124351230514, 0.17790897411839424, 0.4213392323643272, 0.4926279992102, 0.5176516595950373, 0.4790846260711385, 0.877935394564533, 0.4923193647626174, 0.48462551072374077, 0.4669051497254171, 0.676461135664595, 0.3822951587436874, 0.542284264058718, 0.47057252198080357, 0.7600435630964545, 0.608165386101663, 0.4008907250206416, 0.6943769350656227, 0.26488109174128094, 0.6530335268693774, 0.32722778352819126, 0.5206658947248534
0, 0.5580829092385027, 0.5099478422170618, 0.449711200840891, 0.6206219810735735, 0.4078476832426686, 0.22684707882791547, 0.22263086919210492, 0.4751789767300193, 0.5635610588662349, 0.5818254662914494, 0.5145653648779469, 0.4320527841884135, 0.392235059739488, 0.08073417547011644, 0.2851950212280139, 0.46695862860083404, 0.740308282526242, 0.6574963323312872, 0.6271793886037585, 0.4295477403657716, 0.48022555721587573, 0.6099289250315469, 0.29173846801106124, 0.24279033438553163, 0.3328717432011691, 0.4508649603915123, 0.31449662944811024, 0.6441329919071029, 0.4018006489738204, 0.18634096247156856, 0.4129536371347776, 0.5067497827548983, 0.5295674109780332, 0.48440434017371, 0.8809850888252324, 0.49691391832145776, 0.4860626124952864, 0.4693146824163299, 0.6748531907622264, 0.39528529784995675, 0.5471673192408616, 0.4715490901351828, 0.750998682900399, 0.6001564877124943, 0.4006990340525948, 0.6836164535865515, 0.2646977990107677, 0.6395803671371357, 0.32857135414133976, 0.5163408059831819
0, 0.5553364138749258, 0.47775174423754624, 0.4069219234353113, 0.638410260863311, 0.3904380529164234, 0.19854906406203432, 0.18021331371827876, 0.4739745992644554, 0.6006143877203622, 0.5666143681081918, 0.48935342962538425, 0.4346162494822179, 0.3948350226356504, 0.032112672298206246, 0.31256823290163765, 0.45931472924729566, 0.7439589264777907, 0.6660850899141361, 0.6576916620212855, 0.3951362953979042, 0.47398053235762355, 0.6327074278195408, 0.2788315776144826, 0.22364903496978966, 0.3292014950667613, 0.43879481443948737, 0.2981780102114128, 0.6628734064113274, 0.39719450415621144, 0.1842107976467143, 0.4074728260045355, 0.5264055783129752, 0.49699315886997153, 0.47478909785344137, 0.8834753663002266, 0.4883030391763459, 0.4811521849840417, 0.4554213242151072, 0.6602971518602402, 0.37379330175505665, 0.5487493469366191, 0.46220984048317465, 0.7733698313613033, 0.620341487869156, 0.38515804490049355, 0.671213062099682, 0.2512480357726664, 0.6414411036310997, 0.3419297191405409, 0.5350278088874547
0, 0.48340254925224024, 0.7453044968936332, 0.461423919728644, 0.5690716332529018, 0.42177023731744895, 0.3899555850894895, 0.36732123579604625, 0.43642067914304916, 0.5848626138871916, 0.7059737668124814, 0.5763170528558927, 0.5466203917391561, 0.3844306292949424, 0.20544116567977605, 0.2688425380855543, 0.5210301932237672, 0.6587080791497297, 0.6348762668082731, 0.5409425318288705, 0.46251099126614953, 0.48734175557914133, 0.603014946851701, 0.3184328830687161, 0.3123677552494019, 0.3463084519798707, 0.5192620833693785, 0.3504104516570545, 0.6047856443507196, 0.4411572821564893, 0.2983807241735558, 0.4376052104512334, 0.5103031809493837, 0.6155488848756646, 0.4743355761388549, 0.8490623842329685, 0.5163793602076487, 0.525553642028822, 0.5080819811418505, 0.68433393381565, 0.44048370378405566, 0.49148150974556465, 0.447543791425511, 0.6907920296472281, 0.500145260284846, 0.40068820321616494, 0.6251887498993518, 0.31016081880596075, 0.5890085584999952, 0.3195667854570884, 0.46953218427896204
0, 0.4532581410596647, 0.866689014212692, 0.4863052837492878, 0.5368646933292635, 0.44150136627828573, 0.4968166871069721, 0.42814915058958236, 0.41326452353248433, 0.6033078860327689, 0.7666044720551797, 0.5923035227022392, 0.617034499082786, 0.3632215753427294, 0.2836524884986291, 0.2915354409718506, 0.5406504282942205, 0.6122625903661043, 0.6503650792936475, 0.5043631983289443, 0.4845817217739848, 0.4911128257408597, 0.5937601786041696, 0.32781124014067536, 0.3459896213069455, 0.36693424262236785, 0.5619611453711829, 0.37110830734305816, 0.5890061638161228, 0.45142267485103843, 0.35607023769999935, 0.43418903657810376, 0.5229307592002173, 0.6496470339438208, 0.4526407767151725, 0.8418777469658557, 0.522944028110664, 0.5358974937119265, 0.5393754512485753, 0.6732057067059007, 0.46970190037862947, 0.4447453688756352, 0.426532107191676, 0.664499442431455, 0.4469427453410527, 0.4033891615968214, 0.6015071314096379, 0.3239012455046878, 0.5620763161983644, 0.3111718570902599, 0.4391255860746759
0, 0.4663309032439353, 0.8122477868113583, 0.4638032216327849, 0.559463344849877, 0.43379352103094204, 0.44035302280356303, 0.4156841880998035, 0.42717166670451706, 0.572619275766519, 0.7562267791037636, 0.5898244748683714, 0.5852719569205278, 0.3796764114276741, 0.2569705311420878, 0.27435869991794215, 0.53598689923561, 0.6273472965057106, 0.6193435773045559, 0.524894886236216, 0.47887014590928934, 0.5059578195262966, 0.5948197549277157, 0.3188111216858169, 0.348359905203816, 0.35380119612749555, 0.5417788474609786, 0.3620583160782716, 0.5868672888109877, 0.4567579098792778, 0.33794013267648093, 0.44099317654932974, 0.513120802308461, 0.6377965720500565, 0.4706206055990602, 0.8414420513117595, 0.5094126078641895, 0.5416576411269161, 0.5224882810071495, 0.6837321462705415, 0.45925420857159094, 0.4423255024429952, 0.4186209818574747, 0.6640275450805299, 0.46111371730555667, 0.40450725999867954, 0.6070716273467583, 0.33196327817677523, 0.5777934829828861, 0.30165981827149513, 0.4498010667982764
0, 0.5339924755690156, 0.590762879220777, 0.4553398018311184, 0.6021456119161581, 0.41254870710316816, 0.28341501311925577, 0.26656740116000194, 0.464178069656314, 0.566496366657573, 0.622631985004117, 0.5337529763968331, 0.4722763477128824, 0.38883782620778, 0.12209241565476095, 0.28214472064647333, 0.482926301946532, 0.7154399928178224, 0.654283072021313, 0.597249793360629, 0.4425746555638547, 0.48500370080719485, 0.604098558933059, 0.29969013842879844, 0.26838038724831176, 0.3421048732286367, 0.46797879308427154, 0.32708639798045996, 0.63336462883591, 0.4142659811846633, 0.22181758942877347, 0.41614050909473266, 0.5065093347739498, 0.5566784937429508, 0.4801926157852161, 0.8718681730800014, 0.5021400219072305, 0.49517096173508063, 0.4834425448140089, 0.6750107449649269, 0.40988542974177794, 0.5239112186015932, 0.461316211375638, 0.733359429206168, 0.5717737246860672, 0.4008488853511454, 0.6650758915227168, 0.2789179612111241, 0.6263866736005631, 0.323991265546378, 0.5021969970197984
