classFirst,20,6,comma
1,0.314178688,-0.261840728,-0.808155033,-1.013208887,-0.876280903,-0.355105102,0.328496201,0.791183149,0.998047034,0.840422555,0.264363294,-0.130130545,-0.812283849,-0.981210042,-0.837949109,-0.322277031,0.312322735,0.833142953,0.910677311,0.756068981
1,0.316976549,-0.31064839,-0.77667917,-1.019899082,-0.817286854,-0.300490436,0.355070211,0.816117174,1.00552514,0.750678773,0.355915487,-0.311214611,-0.781978093,-0.999997648,-0.806333719,-0.336853406,0.286630736,0.76712646,1.014092443,0.833822982
3,0.879049723,1.109678042,0.798734417,0.409904373,-0.232256623,-0.762992384,-1.016854325,-0.808361473,-0.184206139,0.23092908,0.748950817,0.906351528,0.848891923,0.42641879,-0.241585464,-0.845291047,-0.991695994,-0.811418379,-0.465210278,0.24525779
4,0.764105973,0.991321615,0.810020769,0.2143333,-0.383657987,-0.822616219,-0.992246948,-0.804893179,-0.182289714,0.163380597,1.143643966,1.02273069,0.737914667,0.249322412,-0.276111223,-1.047695864,-0.949017816,-0.795212088,-0.185332904,0.404216506
6,0.02680083,-0.045014882,-0.088293206,-0.190768522,-0.149401483,-0.286302658,-0.312042021,-0.376689243,-0.427443585,-0.428479047,-0.494669155,-0.679372142,-0.58972611,-0.590626156,-0.7896443,-0.693364232,-0.813639248,-0.810050667,-0.979903654,-0.965043537
6,0.037342328,-0.080359992,0.018362648,-0.070140572,-0.238021783,-0.235057213,-0.256921858,-0.274368596,-0.374645521,-0.455849569,-0.515275447,-0.567238437,-0.638718655,-0.662077052,-0.691128911,-0.748373566,-0.766623737,-0.785266504,-0.865764712,-0.903916296
3,0.737403958,1.006028155,0.874177454,0.336273006,-0.219563619,-0.734311438,-1.002241994,-0.855834087,-0.373392767,0.132868391,0.693367121,0.998420088,0.829178614,0.331581663,-0.238507742,-0.766935635,-0.995805888,-0.845925418,-0.381748674,0.379225953
4,0.810389743,0.974011162,0.794808111,0.248352347,-0.326006509,-0.817600675,-0.997079996,-0.751973972,-0.175188097,0.395971458,0.924843893,0.9852318,0.482329448,0.255345726,-0.342978308,-0.800878192,-0.977804446,-0.748669358,-0.258388104,0.396855834
6,0.000768112,-0.059649107,-0.107105712,-0.151556673,-0.213995274,-0.259487788,-0.314802491,-0.35332761,-0.388207789,-0.449390006,-0.507846646,-0.531714589,-0.628220975,-0.646512747,-0.677041059,-0.758266242,-0.796120713,-0.835247374,-0.895093099,-0.97521423
1,0.355302073,-0.290150097,-0.789589601,-0.927073015,-0.872176657,-0.305264507,0.308803106,0.781869499,1.000694433,0.609420871,0.218761263,-0.286870812,-0.804237571,-1.003029973,-0.821849333,-0.323276734,0.316722986,0.779056401,0.934166089,1.027189086
3,0.787084885,1.040173151,0.845231147,0.364977188,-0.237651125,-0.710194426,-0.99643793,-0.827746322,-0.372473557,0.200898521,0.772990809,0.997991189,0.853103458,0.376171685,-0.253310387,-0.777185565,-0.995774823,-0.864445098,-0.345137779,0.22702621
4,0.828483424,1.009633739,0.399445688,0.258534349,-0.459554815,-0.816550485,-0.958041165,-0.820549354,-0.214742951,-0.027540841,0.84487767,1.050800026,0.75639319,0.22020401,-0.418394077,-0.865368956,-0.992839301,-0.74492733,-0.263636554,0.344000549
2,-0.151513223,0.457275708,1.330762307,1.017866996,0.831389669,0.145723542,-0.47317759,-0.995526348,-1.015367311,-0.881488811,-0.47314084,0.136150604,0.943483932,0.984338356,0.65264826,0.057387846,-0.490404196,-0.909611548,-0.960371034,-0.805646354
2,-0.192134114,0.610047998,0.784960437,0.91445296,0.651944029,0.063826889,-0.488583146,-0.957570916,-1.046468798,-0.8841992,-0.157883638,0.640767067,0.988368086,1.060721583,0.598064642,0.409028892,-0.442457403,-0.736961603,-0.976580775,-0.560861143
6,-0.006309474,-0.026873296,-0.098817297,-0.11404003,-0.306240965,-0.24096982,-0.481197323,-0.324513566,-0.398550541,-0.446184414,-0.545113066,-0.555869033,-0.58580107,-0.547137409,-0.675068479,-0.774782226,-0.836923778,-0.851067211,-0.897936902,-0.850059743
1,0.29896878,-0.210073495,-0.762447114,-1.008720629,-1.463174411,-0.336904106,0.319094621,0.810114627,1.017149929,0.810394987,-0.255242899,-0.316853021,-0.662779521,-0.980945309,-0.755096494,-0.283300624,0.323099599,0.799368164,0.901408949,0.395072675
1,0.303181901,-0.312788952,-0.847013968,-0.999224929,-0.798724333,-0.325033626,0.298842719,0.775376902,0.995258883,0.804432243,0.268115133,-0.295172948,-0.807025776,-1.001801606,-0.785983123,-0.283657732,0.244478389,0.827884376,1.000647179,0.791948629
5,0.095324249,0.019102933,0.103439292,0.158421534,0.198617912,0.246599378,0.292305336,0.430624781,0.347812061,0.466020241,0.586588107,0.562088493,0.576923298,0.621198636,0.710208986,0.761530008,0.790359122,0.88333818,0.913141643,0.914490762
5,-0.049194607,-0.173481168,0.045259788,0.102097515,0.242120873,0.14068211,0.247504293,0.364728678,0.324600578,0.488079376,0.392081232,0.474621629,0.567991191,0.863905885,0.777736981,0.746963993,0.804461917,0.900912207,0.829489173,0.96322144
2,-0.105944801,0.496997275,0.947146441,0.990171068,0.726522699,0.124627725,-0.496476071,-0.893737549,-0.983846699,-0.57698183,-0.153226529,0.491820575,0.860064827,0.985992199,0.707025616,0.107417737,-0.527513001,-0.908368872,-0.983465125,-0.680905767
3,0.814160734,0.973585327,0.805313048,0.335524271,-0.142039307,-0.77734737,-0.965016812,-0.840718266,-0.353150548,0.331493834,0.711990235,0.988717542,1.295727448,0.403982487,-0.241501193,-0.737930365,-1.008793633,-0.84007572,-0.36949668,0.223079106
3,0.740094557,0.993858772,0.798312526,0.32881045,-0.232920771,-0.766948597,-0.963809738,-0.936327939,-0.343930054,0.272905427,0.679030781,0.985911337,0.789407981,0.381473948,-0.272622879,-0.817452293,-1.028283116,-0.837383037,-0.322547363,0.266534532
5,-0.026793405,-0.00935316,0.114965609,0.152631686,0.128422815,0.11569459,0.270732832,0.34390412,0.392135895,0.447766274,0.567290452,0.614118164,0.577888108,0.762256587,0.813336013,0.775243259,0.477846688,0.978393846,0.865864026,0.915678911
4,0.846795519,0.988113888,0.783601116,0.233076133,-0.329650014,-0.733147768,-0.840342807,-0.77931548,-0.24959547,0.339573212,0.85946415,1.000571809,0.787176862,0.257496829,-0.328756241,-0.871678173,-0.931317449,-0.782174477,-0.255624201,0.354041665
3,0.752249541,0.987894831,0.863838918,0.371147958,-0.184341439,-0.73492347,-1.003302412,-0.857219258,-0.432023964,0.181788991,0.673845588,1.111763197,1.114305601,0.365806606,-0.197429995,-0.774566759,-0.996040896,-0.848833559,-0.350368831,0.336475705
3,0.468594951,1.047617889,0.71720453,0.363187964,0.060015245,-0.738425118,-1.00097215,-0.85803595,-0.407106898,0.627686675,0.743604629,0.990112598,0.879217362,0.363969514,-0.242113152,-0.742681997,-0.965017886,-0.751371663,-0.362296934,0.244007902
1,0.322899567,-0.337605521,-0.725319341,-1.010198214,-0.707343993,-0.376607238,0.316614812,0.843412702,1.157421745,0.87994446,0.278901575,-0.330938571,-0.825944181,-0.983710729,-0.810164246,-0.241011467,0.377857375,0.792245817,1.018521158,0.837489809
4,0.808352003,1.006443529,0.782192333,0.272552174,-0.221176174,-0.853060874,-1.009880683,-0.818111793,-0.114422279,0.480322949,0.835947541,1.022144428,0.756418285,0.104263204,-0.410572627,-0.850903197,-0.972532141,-0.680417073,-0.333230612,0.347684098
2,-0.13237311,0.519983729,0.908329283,1.027660768,0.708294282,0.132660614,-0.453831,-0.967656661,-0.94686358,-0.640975214,0.038032548,0.32280867,0.989517046,0.90220248,0.814661231,0.223065263,-0.502016245,-0.872292505,-1.053703608,-0.714166373
4,0.832550871,1.070263178,0.751647808,0.254761986,-0.34746826,-0.848289889,-1.046781979,-0.823952292,-0.256647393,0.092892154,1.07521703,1.027782716,0.838089982,0.207469594,-0.355329039,-0.779566381,-0.932808604,-0.941655274,-0.227475178,0.384323472
5,0.028203586,0.037163913,0.158440437,0.110633755,0.38059978,0.262278794,0.30556473,0.34163816,0.363844867,0.702247512,0.51192191,0.558436023,0.405631691,0.670183592,0.655311099,0.76901689,0.87326657,0.878221588,0.971389574,0.93931366
4,0.846843123,0.931098479,0.709826052,0.283329385,-0.179932928,-0.840048005,-0.987105932,-0.76783794,-0.246807843,0.322894755,0.914440161,1.031950067,0.817510088,0.190019955,-0.341287679,-0.876851779,-0.991625903,-0.750399416,-0.269560447,0.309427243
6,-0.015107045,-0.008541324,-0.130260098,-0.144442597,-0.216939467,-0.234493096,-0.33207157,-0.333087617,-0.396318794,-0.369296678,-0.492962876,-0.54435932,-0.629483791,-0.676246348,-0.691880398,-0.805391638,-0.831255994,-0.821000543,-0.879603855,-0.907274923
1,0.304915461,-0.343957481,-0.781614453,-1.121667303,-0.79505192,-0.320359993,0.359168708,0.918970043,0.954291866,1.189698798,0.354301029,-0.203711295,-0.807853312,-0.948426152,-0.814198813,-0.335706791,0.333044233,0.820083111,1.099083261,0.754297133
1,0.317014277,-0.307895251,-0.857109003,-0.977030208,-0.819278698,-0.324608667,0.29816847,0.664357011,1.027206303,0.719901776,0.299526686,-0.324083901,-0.779853647,-1.014217577,-0.803434154,-0.321898928,0.265200782,0.87643319,0.998141533,0.811181003
4,0.828627139,1.022021005,0.899487628,0.266074698,-0.379569614,-0.867717097,-0.996118868,-0.822358518,-0.257772889,0.621416906,0.816757121,0.865841877,0.468313163,0.298318478,-0.468501648,-0.785328757,-1.023473576,-0.797351694,-0.41927085,0.544744407
4,0.98254449,0.98601652,0.653976471,0.311347157,-0.368517988,-0.858709968,-1.009790595,-0.824679856,-0.19496769,0.451887908,0.754714576,0.961357696,0.777307673,0.288535009,-0.34690638,-0.803571683,-1.038610787,-0.852686097,-0.300322645,0.481840121
4,0.834751105,0.978133987,0.808473652,0.297200185,-0.34158042,-0.859033395,-1.0034681,-0.752094655,-0.316873018,0.35143378,0.864566144,1.033598657,0.774433493,0.149907747,-0.373775772,-0.819330581,-0.990978639,-0.825365145,-0.141092583,0.314116491
6,0.024172698,-0.138370906,-0.103252752,-0.200294142,-0.215617151,-0.135424411,-0.227039871,-0.368293206,-0.356816662,-0.540820119,-0.454055316,-0.326852627,-0.771161795,-0.695510727,-0.720235131,-0.780619155,-0.777241447,-0.830220902,-0.902447202,-0.910258565
6,-0.01015823,-0.191670519,-0.209080802,-0.108899766,-0.011994273,-0.269390696,-0.280019855,-0.233252985,-0.340456488,-0.465384425,-0.268757705,-0.624434232,-0.524277433,-0.667480201,-0.647696748,-0.75797959,-0.810549319,-0.847797123,-0.800366109,-0.898577873
4,0.82677169,0.995357543,0.787443405,0.254601708,-0.261240021,-0.845599929,-0.998559269,-0.909405058,-0.182190252,0.35831817,0.824434009,1.092645697,0.708400387,0.169162481,-0.245468635,-0.903675398,-0.98412225,-0.691843725,-0.27143835,0.582435611
3,0.843906894,0.992025518,0.872699241,0.390386213,-0.203564622,-0.82113864,-0.996025376,-0.896826789,-0.383916508,0.117587985,0.768292799,1.009617367,0.837857315,0.376171685,-0.21551965,-0.76135012,-1.00560251,-0.864755989,-0.382098903,0.169427143
5,-0.026548292,0.019617261,0.011385368,0.163491146,0.302651418,0.23455418,0.265429938,0.231267112,0.374118352,0.394629267,0.501332857,0.518915918,0.874233742,0.642236929,0.625765468,0.678319387,0.815956463,0.839951851,0.95144917,0.946071475
2,-0.104741187,0.48219263,0.910367633,0.981415146,0.656492062,0.119352127,-0.494087481,-0.910989848,-0.975014214,-0.680956667,-0.139624947,0.503083996,0.898006845,0.999473292,0.688743921,0.122271023,-0.494079674,-0.91220875,-0.985954568,-0.704606395
1,0.546450729,-0.480754554,-0.958651256,-0.986422564,-0.7364943,-0.311453668,0.262600966,0.821235623,0.946208277,0.801937607,0.33980218,-0.191040581,-0.685139382,-1.26015974,-0.655589496,-0.227618373,0.332140623,0.617465174,1.010030614,0.78612003
6,-0.013343837,-0.068289503,-0.233532544,-0.18385165,-0.065868264,-0.220516339,-0.298514592,-0.363329028,-0.440213472,-0.622560019,-0.501003775,-0.581917387,-0.746947936,-0.624954497,-0.776214582,-0.736433757,-0.766076439,-0.882715826,-0.913422284,-1.003535854
1,0.184718533,-0.244990667,-0.766806332,-1.057414571,-0.802835146,-0.321297561,0.303325732,0.794509818,0.96992221,0.812658425,0.286622786,-0.293062015,-0.78744997,-1.013991182,-0.791352137,-0.347879454,0.273323911,0.790421893,0.960562489,0.7946214
2,-0.234849334,0.426334742,0.79822362,0.979236217,0.574913012,0.186630912,-0.483077505,-0.840280803,-0.970770449,-0.703698645,-0.154957305,0.493408771,1.033403239,0.949567819,0.640457548,0.041726144,-0.479181718,-0.861430219,-0.977842972,-0.619571877
4,0.788293475,0.991029557,0.806848369,0.195119708,-0.346566611,-0.906572473,-0.996898062,-0.783217263,-0.295632592,0.227559382,0.80939775,0.980949276,0.756822307,0.217467675,-0.372991132,-0.867097688,-1.038727841,-0.814623423,-0.225943046,0.373217867
6,0.012963453,-0.020244816,-0.238950374,-0.166013124,-0.238136453,-0.130418181,-0.312136499,-0.350335064,-0.390601928,-0.43796995,-0.423167753,-0.540066704,-0.601385479,-0.674557192,-0.700731048,-0.762913618,-0.797152318,-0.870069651,-0.916155157,-0.963283815
3,0.884943105,1.076431883,0.845477877,0.388816922,-0.267705886,-0.654611339,-1.008899028,-0.795831635,-0.383253695,0.23877379,0.755270831,0.974906585,0.764290802,0.364258499,-0.207315868,-0.75456106,-1.014038797,-0.848784937,-0.408411706,0.199414337
1,0.319229489,-0.317696022,-0.572856552,-0.981433646,-0.800472637,-0.338310544,0.358941876,0.811143632,0.992870739,0.781130751,0.290721166,-0.196793586,-1.088326293,-1.027988922,-0.793341888,-0.307090155,0.338738986,0.881468864,1.04567414,0.75052104
3,0.788838282,0.939458869,0.850844095,0.404177959,-0.068821873,-0.628913952,-1.011197725,-0.793079194,-0.366565373,0.205960324,0.748457971,1.068740586,0.785775431,0.352991052,-0.153301063,-0.752979471,-1.007497758,-0.836303307,-0.409536413,0.160900721
4,0.790292663,0.997192026,0.850387733,0.259948,-0.224955155,-0.82211426,-1.069943234,-0.780635502,-0.207713237,0.279579513,0.847786668,1.173763335,0.763229616,0.289721585,-0.399399964,-0.756649188,-0.894716477,-0.689621596,-0.314745862,0.374041367
5,0.024550718,0.066117417,0.081042034,0.149116827,0.188703934,0.295442624,0.404225435,0.298018605,0.385269954,0.335908506,0.499713018,0.515607105,0.647339878,0.616237636,0.602110924,0.731698904,0.855707534,0.805999794,0.89465356,0.931545602
6,-0.044679211,-0.049285142,-0.106661075,-0.125664479,-0.087416341,-0.193220402,-0.306324097,-0.296394456,-0.462582185,-0.254312958,-0.452496699,-0.545958543,-0.527860082,-0.487289139,-0.782612972,-0.715458173,-0.80030283,-0.878868296,-0.91315104,-0.947576575
1,0.430497433,-0.306754377,-0.994573407,-1.008017516,-0.808570514,-0.30665828,0.261861718,0.812195655,0.998292683,0.887529403,0.362324764,-0.262274195,-0.729634344,-1.074635887,-0.834469183,-0.296864291,0.318076769,0.827048893,0.994144006,0.846681264
5,-0.002236987,0.052058411,0.186484598,0.154856923,0.195664391,0.251842943,0.29448013,0.342450367,0.434667813,0.352132025,0.434644426,0.557691329,0.411829067,0.650505895,0.736924872,0.795608696,0.802593938,0.832513593,0.897486006,0.908880941
6,-0.116760199,0.007603893,-0.114400768,-0.142631076,-0.203355554,-0.251441613,-0.240944868,-0.329257859,-0.345168387,-0.45465654,-0.44546809,-0.644708758,-0.589368724,-0.615606837,-0.67956081,-0.856850477,-0.815862391,-0.824529039,-0.801154395,-0.889225332
2,-0.113597524,0.433621673,0.705031826,0.977135397,0.673875371,0.109366005,-0.497759814,-0.948079995,-0.949601549,-0.578297511,-0.140134337,0.492851497,0.934031501,0.984300852,0.683352305,0.138592048,-0.49064269,-0.966789436,-0.962207455,-0.695228752
3,0.777977936,0.993665007,1.350038114,0.378783634,-0.228656471,-0.765143718,-1.024005093,-0.869269793,-0.394755785,0.445500824,0.766115451,1.032794587,0.905796136,0.377357382,-0.132859232,-0.826734643,-0.97072393,-0.839996758,-0.344817956,0.177965226
2,-0.113204329,0.474161166,0.776504949,0.980246004,0.659516902,0.009525204,-0.477556943,-1.010536703,-0.931115572,-0.69327612,0.54599473,0.467789735,0.933487162,1.002968115,0.551295653,0.117227114,-0.479351741,-0.861556087,-1.059200656,-0.760984221
1,-0.212707421,-0.295083091,-0.78097818,-0.981004955,-0.836523876,-0.315449895,0.40580515,0.803094234,0.816477072,0.790656477,0.024666239,-0.241975032,-0.890023178,-0.941591864,-0.812423563,-0.010450472,0.299194285,0.84936485,0.888984872,0.831578496
5,-0.200805843,0.039920166,-0.297479512,0.137509628,0.259516002,0.197324901,0.278596877,0.392253878,0.326460531,0.636397378,0.468345627,0.490333299,0.5598577,0.583695398,0.752902975,0.743733892,0.856260416,0.836395102,0.991110968,0.95200399
2,-0.098522909,0.386037523,0.789098661,1.00872322,0.651351476,0.095236915,-0.428080971,-0.915830515,-0.984483641,-0.656787829,-0.070642281,0.500492117,0.912043755,0.920327314,0.705068252,0.091372716,-0.487310769,-0.895298432,-0.995166523,-0.662552121
1,0.364410677,-0.311475546,-1.115218883,-1.077413376,-0.81579157,-0.328199279,0.297403649,0.819006039,1.043799532,0.96250723,0.389699768,-0.312164401,-0.038739011,-1.001265266,-0.853030822,-0.322086252,0.310074859,0.859869595,1.025396263,0.749771845
3,0.754467341,1.002943185,0.844548592,0.383851504,-0.312070698,-0.776447645,-1.076710857,-0.842567637,-0.403007756,0.275388705,0.717335353,0.996515727,0.799467387,0.391168608,-0.190480672,-0.753953147,-0.993131907,-0.892114458,-0.364180899,0.231112071
1,0.267201956,-0.34570727,-0.762524357,-1.016426654,-0.758961812,-0.325215162,0.30938829,0.814684217,1.019943206,0.812312947,0.363997311,-0.325241354,-0.813518078,-0.955862477,-0.744662738,-0.3103448,0.292586378,0.834177837,0.91718376,0.757858754
1,0.362089034,-0.297679455,-0.857120821,-1.048084708,-0.805503313,-0.320870081,0.303064614,0.853640128,1.020360594,0.742116406,0.294470902,-0.293725862,-0.853132827,-0.982948999,-0.811364461,-0.244747232,0.352853037,0.804431767,1.044919874,0.832831334
2,-0.103336047,0.49286453,0.724865836,0.881059177,0.666193245,0.117019298,-0.451909864,-0.912136322,-0.985801956,-0.634486733,0.148859972,0.48282937,0.96957745,1.03826128,0.683742769,0.165362484,-0.516653781,-1.212075912,-0.99812283,-0.646748117
6,-0.033446076,-0.02196953,-0.127880356,-0.13375306,-0.138779407,-0.268526765,-0.294310962,-0.34141059,-0.333383251,-0.531178628,-0.500991929,-0.54955478,-0.637498931,-0.643424873,-0.703256328,-0.755228471,-0.799968633,-0.865963004,-0.872498006,-0.939540981
4,0.842895563,0.950288518,0.780706102,0.307089398,-0.354342052,-0.846755678,-0.990794621,-0.808808598,-0.241612515,0.365729985,0.783659922,0.998444883,0.681248651,-0.134596803,-0.360666549,-0.93490977,-0.957238359,-0.695874546,-0.268856966,0.337389498
2,-0.145624564,0.493628709,0.92717186,0.994950808,0.642882648,0.113766235,-0.548282117,-0.905336235,-0.928856454,-0.680868506,-0.113165314,0.518521699,0.838356672,1.070124684,0.68083575,0.107926385,-0.515890614,-1.12763087,-0.960571319,-0.672933262
1,0.27487996,-0.31654536,-0.800471614,-1.043076312,-0.834695316,-0.327804661,0.30093604,0.813327275,1.03322746,0.755083713,0.367354225,-0.316394258,-0.875526187,-0.971056604,-0.795253475,-0.287878369,0.328378874,0.831832878,0.997667334,0.798273322
6,0.141634883,-0.053781615,-0.086004025,-0.146098979,-0.222268688,-0.265802436,-0.299683242,-0.214491645,-0.393015126,-0.453003496,-0.518469108,-0.523773348,-0.567878055,-0.678172335,-0.756272413,-0.746110364,-0.794837595,-0.882530026,-0.910590821,-0.919179904
2,-0.088795776,0.54251911,0.920795894,1.040506371,0.773413762,0.100396714,-0.495203106,-0.889225702,-0.993720747,-0.943286253,-0.356523518,0.526760881,0.938005233,0.942876022,0.689650529,0.052959679,-0.495522438,-0.89684508,-0.968724812,-0.62526029
5,-0.027502086,0.036459231,0.192739273,0.175754317,0.406016639,0.445358113,0.261229366,0.362051703,0.354982735,0.510599382,0.347350769,0.531667385,0.557942595,0.632170721,0.597204347,0.729587751,0.807582191,0.75428513,0.997668135,0.972732642
6,0.007996766,-0.074435386,-0.133820454,-0.128020943,-0.187276845,-0.266057017,-0.321304196,-0.373757056,-0.401050196,-0.532955834,-0.578728624,-0.544631126,-0.430044314,-0.67877374,-0.698143766,-0.738637798,-0.783464829,-0.862692993,-0.904212558,-0.924897807
