class, f0, f1
2, 0.7426573426573427, 0.7823529411764706
2, 0.7342657342657343, 0.7647058823529411
2, 0.7244755244755244, 0.75
2, 0.7174825174825175, 0.7323529411764705
2, 0.7510489510489511, 0.7617647058823529
2, 0.746853146853147, 0.7352941176470589
2, 0.7328671328671329, 0.7294117647058823
2, 0.7174825174825175, 0.7029411764705882
2, 0.7272727272727273, 0.6941176470588236
2, 0.7440559440559441, 0.7058823529411765
2, 0.7552447552447552, 0.7117647058823531
2, 0.7608391608391609, 0.7411764705882353
2, 0.7776223776223777, 0.75
2, 0.772027972027972, 0.723529411764706
2, 0.7832167832167832, 0.723529411764706
2, 0.7972027972027972, 0.7294117647058823
2, 0.7916083916083917, 0.7617647058823529
2, 0.8083916083916084, 0.7647058823529411
2, 0.813986013986014, 0.7323529411764705
2, 0.8237762237762238, 0.7617647058823529
2, 0.8377622377622378, 0.75
2, 0.827972027972028, 0.7264705882352942
2, 0.8531468531468531, 0.7382352941176471
2, 0.8391608391608392, 0.7117647058823531
2, 0.8531468531468531, 0.7058823529411765
2, 0.8643356643356643, 0.7264705882352942
2, 0.8755244755244757, 0.7029411764705882
2, 0.8853146853146853, 0.6794117647058824
2, 0.8685314685314687, 0.6764705882352942
2, 0.8797202797202798, 0.65
2, 0.8699300699300699, 0.623529411764706
2, 0.8601398601398601, 0.6529411764705884
2, 0.848951048951049, 0.6794117647058824
2, 0.8531468531468531, 0.626470588235294
2, 0.8391608391608392, 0.6441176470588235
2, 0.834965034965035, 0.6705882352941176
2, 0.8237762237762238, 0.6852941176470587
2, 0.8111888111888111, 0.6941176470588236
2, 0.8, 0.7
2, 0.8237762237762238, 0.6558823529411764
2, 0.8083916083916084, 0.6588235294117647
2, 0.7916083916083917, 0.6617647058823529
2, 0.7874125874125874, 0.6941176470588236
2, 0.7762237762237763, 0.6617647058823529
2, 0.772027972027972, 0.6882352941176471
2, 0.7594405594405594, 0.6823529411764707
2, 0.7594405594405594, 0.65
2, 0.7482517482517482, 0.6735294117647058
2, 0.7328671328671329, 0.6647058823529413
2, 0.7188811188811189, 0.6588235294117647
2, 0.7384615384615384, 0.6382352941176471
2, 0.7510489510489511, 0.626470588235294
2, 0.7076923076923078, 0.6735294117647058
2, 0.697902097902098, 0.6529411764705884
2, 0.6867132867132867, 0.6411764705882352
2, 0.6727272727272726, 0.623529411764706
2, 0.6657342657342656, 0.5882352941176471
2, 0.6713286713286714, 0.5647058823529412
2, 0.6797202797202796, 0.5499999999999999
2, 0.6881118881118882, 0.526470588235294
2, 0.6993006993006993, 0.5058823529411764
2, 0.7132867132867133, 0.49411764705882355
2, 0.7272727272727273, 0.4882352941176471
2, 0.7454545454545454, 0.47941176470588237
2, 0.7608391608391609, 0.4970588235294117
2, 0.7594405594405594, 0.5352941176470588
2, 0.7524475524475525, 0.5647058823529412
2, 0.7482517482517482, 0.6
2, 0.7328671328671329, 0.6058823529411765
2, 0.7230769230769231, 0.6323529411764706
2, 0.7076923076923078, 0.6382352941176471
2, 0.6937062937062937, 0.6176470588235294
2, 0.6811188811188812, 0.5941176470588235
2, 0.6881118881118882, 0.5676470588235294
2, 0.6993006993006993, 0.5911764705882353
2, 0.7104895104895105, 0.6088235294117648
2, 0.7202797202797203, 0.5852941176470587
2, 0.7104895104895105, 0.5676470588235294
2, 0.6965034965034964, 0.5558823529411764
2, 0.7090909090909091, 0.5323529411764706
2, 0.7230769230769231, 0.5588235294117647
2, 0.7370629370629371, 0.5794117647058823
2, 0.73986013986014, 0.5470588235294118
2, 0.7202797202797203, 0.526470588235294
2, 0.7314685314685314, 0.5147058823529411
2, 0.7454545454545454, 0.5147058823529411
3, 0.05734265734265731, 0.9764705882352942
3, 0.1048951048951049, 0.9764705882352942
3, 0.14825174825174822, 0.973529411764706
3, 0.19020979020979017, 0.9588235294117647
3, 0.2097902097902098, 0.8558823529411765
3, 0.16783216783216784, 0.8852941176470589
3, 0.12447552447552446, 0.8941176470588235
3, 0.08671328671328671, 0.9117647058823529
3, 0.05734265734265731, 0.8852941176470589
3, 0.025174825174825183, 0.9294117647058824
3, 0.0, 0.8323529411764705
3, 0.03916083916083917, 0.8382352941176471
3, 0.03776223776223775, 0.7911764705882353
3, 0.0055944055944055745, 0.7382352941176471
3, 0.03076923076923076, 0.6411764705882352
3, 0.05034965034965032, 0.7205882352941176
3, 0.0685314685314685, 0.7705882352941177
3, 0.06993006993006994, 0.8235294117647058
3, 0.08531468531468528, 0.8529411764705882
3, 0.1048951048951049, 0.8558823529411765
3, 0.13986013986013987, 0.8382352941176471
3, 0.11468531468531468, 0.8235294117647058
3, 0.10209790209790211, 0.8147058823529413
3, 0.09090909090909091, 0.8117647058823529
3, 0.0979020979020979, 0.8
3, 0.08811188811188812, 0.7882352941176469
3, 0.10629370629370627, 0.7852941176470589
3, 0.09650349650349649, 0.7705882352941177
3, 0.08111888111888113, 0.7264705882352942
3, 0.0895104895104895, 0.6558823529411764
3, 0.08111888111888113, 0.5970588235294118
3, 0.11188811188811189, 0.7264705882352942
3, 0.13846153846153844, 0.7647058823529411
3, 0.1692307692307692, 0.7911764705882353
3, 0.12167832167832167, 0.6676470588235295
3, 0.15384615384615385, 0.7
4, 0.20419580419580416, 0.7411764705882353
3, 0.1888111888111888, 0.6441176470588235
3, 0.15244755244755243, 0.5911764705882353
4, 0.2461538461538461, 0.8823529411764706
4, 0.2741258741258741, 0.9323529411764707
4, 0.3006993006993007, 0.9529411764705882
4, 0.33146853146853145, 0.9970588235294118
4, 0.372027972027972, 1.0
4, 0.3342657342657343, 0.9382352941176471
4, 0.37062937062937057, 0.9205882352941176
4, 0.413986013986014, 0.95
4, 0.3216783216783216, 0.8794117647058823
4, 0.2965034965034965, 0.8705882352941177
4, 0.27692307692307694, 0.8294117647058824
4, 0.24055944055944056, 0.8058823529411764
4, 0.24055944055944056, 0.7352941176470589
4, 0.2573426573426574, 0.6558823529411764
4, 0.2811188811188811, 0.5970588235294118
4, 0.3006993006993007, 0.6617647058823529
4, 0.2839160839160839, 0.7058823529411765
4, 0.2755244755244755, 0.7735294117647058
4, 0.29790209790209793, 0.7588235294117647
4, 0.29930069930069936, 0.8088235294117647
4, 0.3174825174825175, 0.8323529411764705
4, 0.3342657342657343, 0.8352941176470587
4, 0.3468531468531469, 0.8705882352941177
4, 0.3622377622377623, 0.8323529411764705
4, 0.3468531468531469, 0.7970588235294118
4, 0.33006993006993, 0.7970588235294118
4, 0.31888111888111886, 0.7911764705882353
4, 0.31608391608391606, 0.7705882352941177
4, 0.3272727272727273, 0.7735294117647058
4, 0.33706293706293705, 0.7676470588235295
4, 0.32447552447552447, 0.7529411764705882
4, 0.3118881118881119, 0.7264705882352942
4, 0.3342657342657343, 0.7088235294117647
4, 0.33146853146853145, 0.6470588235294118
4, 0.32447552447552447, 0.5735294117647058
4, 0.3496503496503496, 0.7323529411764705
4, 0.3622377622377623, 0.776470588235294
4, 0.3944055944055944, 0.8617647058823529
4, 0.39999999999999997, 0.7794117647058824
4, 0.3846153846153846, 0.7147058823529411
4, 0.36643356643356645, 0.6735294117647058
4, 0.3622377622377623, 0.5676470588235294
4, 0.39860139860139854, 0.6
4, 0.42097902097902096, 0.6705882352941176
5, 0.11888111888111888, 0.4
5, 0.13706293706293707, 0.4117647058823529
5, 0.15524475524475523, 0.4264705882352941
5, 0.17342657342657342, 0.4294117647058824
5, 0.19720279720279718, 0.4235294117647058
5, 0.220979020979021, 0.4235294117647058
5, 0.23636363636363633, 0.4235294117647058
5, 0.2503496503496504, 0.43235294117647055
5, 0.2461538461538461, 0.4029411764705882
5, 0.23076923076923078, 0.39411764705882346
5, 0.2097902097902098, 0.3911764705882353
5, 0.1874125874125874, 0.3911764705882353
5, 0.16783216783216784, 0.37941176470588234
5, 0.15384615384615385, 0.3911764705882353
5, 0.13286713286713286, 0.3735294117647059
5, 0.13566433566433567, 0.3382352941176471
5, 0.15384615384615385, 0.3470588235294118
5, 0.17482517482517482, 0.3470588235294118
5, 0.19440559440559438, 0.35
5, 0.20839160839160836, 0.35588235294117654
5, 0.22517482517482515, 0.36470588235294116
5, 0.220979020979021, 0.34117647058823536
5, 0.20419580419580416, 0.3205882352941176
5, 0.19020979020979017, 0.30294117647058827
5, 0.16503496503496504, 0.31470588235294117
5, 0.17902097902097902, 0.2882352941176471
5, 0.14825174825174822, 0.30294117647058827
5, 0.1692307692307692, 0.2647058823529412
5, 0.11468531468531468, 0.31470588235294117
5, 0.11468531468531468, 0.3588235294117647
5, 0.09930069930069928, 0.38235294117647056
5, 0.08111888111888113, 0.3588235294117647
5, 0.09650349650349649, 0.34411764705882353
5, 0.07272727272727272, 0.32941176470588235
5, 0.09090909090909091, 0.30294117647058827
5, 0.07272727272727272, 0.2852941176470588
5, 0.07272727272727272, 0.2382352941176471
5, 0.0895104895104895, 0.2617647058823529
5, 0.1048951048951049, 0.2735294117647059
5, 0.12727272727272723, 0.28235294117647064
5, 0.14685314685314685, 0.25588235294117645
5, 0.16083916083916083, 0.23235294117647054
5, 0.14545454545454545, 0.22941176470588237
5, 0.13146853146853144, 0.25
5, 0.11188811188811189, 0.2382352941176471
5, 0.0979020979020979, 0.22352941176470592
5, 0.0825174825174825, 0.20588235294117646
5, 0.10069930069930069, 0.19117647058823528
5, 0.11048951048951047, 0.20882352941176474
5, 0.12727272727272723, 0.2147058823529412
5, 0.13986013986013987, 0.19705882352941173
5, 0.15944055944055943, 0.19411764705882356
5, 0.14825174825174822, 0.17352941176470585
5, 0.13426573426573424, 0.14705882352941177
5, 0.12727272727272723, 0.18235294117647058
5, 0.11608391608391609, 0.16176470588235295
5, 0.12307692307692308, 0.12941176470588237
5, 0.16083916083916083, 0.16176470588235295
5, 0.1706293706293706, 0.13529411764705887
5, 0.15384615384615385, 0.12941176470588237
5, 0.13846153846153844, 0.10882352941176468
5, 0.1258741258741259, 0.09411764705882351
5, 0.14125874125874122, 0.07352941176470588
5, 0.1300699300699301, 0.052941176470588255
5, 0.15384615384615385, 0.09117647058823529
5, 0.1692307692307692, 0.10588235294117646
5, 0.18181818181818182, 0.11764705882352941
5, 0.20139860139860138, 0.10588235294117646
5, 0.18601398601398603, 0.09117647058823529
5, 0.17342657342657342, 0.06470588235294115
5, 0.15524475524475523, 0.05588235294117648
5, 0.14825174825174822, 0.029411764705882353
5, 0.1692307692307692, 0.00588235294117645
5, 0.18181818181818182, 0.029411764705882353
5, 0.19440559440559438, 0.058823529411764705
5, 0.21118881118881117, 0.06764705882352944
5, 0.21958041958041957, 0.10294117647058823
5, 0.24335664335664334, 0.09117647058823529
5, 0.22937062937062935, 0.07647058823529411
5, 0.22237762237762235, 0.0352941176470588
5, 0.20419580419580416, 0.03235294117647058
5, 0.21258741258741257, 0.0
5, 0.19020979020979017, 0.002941176470588225
5, 0.23356643356643356, 0.008823529411764727
5, 0.24195804195804196, 0.03823529411764708
5, 0.24895104895104897, 0.06470588235294115
5, 0.2629370629370629, 0.07941176470588233
5, 0.2671328671328671, 0.04411764705882353
5, 0.2545454545454545, 0.020588235294117626
5, 0.27692307692307694, 0.029411764705882353
5, 0.24335664335664334, 0.34117647058823536
5, 0.24475524475524477, 0.3735294117647059
5, 0.25594405594405595, 0.3470588235294118
5, 0.2629370629370629, 0.37058823529411766
5, 0.26153846153846155, 0.4029411764705882
5, 0.26853146853146853, 0.43235294117647055
5, 0.2895104895104895, 0.4264705882352941
5, 0.2797202797202797, 0.40588235294117647
5, 0.27832167832167837, 0.3735294117647059
5, 0.27272727272727265, 0.35
5, 0.28671328671328666, 0.3470588235294118
5, 0.2909090909090909, 0.3735294117647059
5, 0.2965034965034965, 0.40588235294117647
5, 0.3118881118881119, 0.4117647058823529
5, 0.31048951048951046, 0.38235294117647056
5, 0.3034965034965035, 0.36470588235294116
5, 0.29930069930069936, 0.3382352941176471
5, 0.3118881118881119, 0.3470588235294118
5, 0.3202797202797203, 0.36764705882352944
5, 0.3272727272727273, 0.39411764705882346
5, 0.3342657342657343, 0.35588235294117654
5, 0.3272727272727273, 0.3352941176470588
5, 0.3174825174825175, 0.31764705882352945
5, 0.33006993006993, 0.2970588235294118
5, 0.33986013986013985, 0.31764705882352945
5, 0.3426573426573426, 0.29117647058823526
5, 0.3384615384615384, 0.27058823529411763
5, 0.3566433566433566, 0.2852941176470588
5, 0.3496503496503496, 0.25882352941176473
5, 0.34405594405594403, 0.23529411764705882
5, 0.3566433566433566, 0.21764705882352936
5, 0.3678321678321678, 0.2529411764705883
5, 0.37762237762237755, 0.27058823529411763
5, 0.3944055944055944, 0.25588235294117645
5, 0.3846153846153846, 0.24411764705882355
5, 0.40559440559440557, 0.22941176470588237
5, 0.39160839160839156, 0.2117647058823529
5, 0.3734265734265734, 0.2147058823529412
5, 0.34545454545454546, 0.20294117647058818
5, 0.358041958041958, 0.18235294117647058
5, 0.37762237762237755, 0.17941176470588238
5, 0.393006993006993, 0.17352941176470585
5, 0.41258741258741255, 0.18235294117647058
5, 0.4083916083916084, 0.14705882352941177
5, 0.40559440559440557, 0.12058823529411763
5, 0.3888111888111888, 0.1323529411764706
5, 0.3678321678321678, 0.1441176470588235
5, 0.3426573426573426, 0.17352941176470585
5, 0.34825174825174826, 0.13529411764705887
5, 0.33006993006993, 0.13823529411764704
5, 0.3594405594405594, 0.10882352941176468
5, 0.37482517482517486, 0.10588235294117646
5, 0.3944055944055944, 0.08823529411764706
5, 0.38321678321678326, 0.06470588235294115
5, 0.36643356643356645, 0.07647058823529411
5, 0.3468531468531469, 0.07647058823529411
5, 0.3328671328671329, 0.1
5, 0.3132867132867133, 0.10882352941176468
5, 0.29930069930069936, 0.09117647058823529
5, 0.3118881118881119, 0.07941176470588233
5, 0.33006993006993, 0.06470588235294115
5, 0.34825174825174826, 0.029411764705882353
5, 0.3636363636363636, 0.04117647058823531
5, 0.3258741258741259, 0.029411764705882353
5, 0.3132867132867133, 0.04705882352941176
5, 0.29370629370629364, 0.04705882352941176
5, 0.2825174825174825, 0.06764705882352944
5, 0.30209790209790205, 0.026470588235294128
6, 0.2881118881118881, 0.24117647058823527
6, 0.2811188811188811, 0.20588235294117646
6, 0.2755244755244755, 0.2264705882352941
6, 0.2755244755244755, 0.2529411764705883
6, 0.2601398601398601, 0.25588235294117645
6, 0.26153846153846155, 0.2382352941176471
6, 0.26433566433566436, 0.21764705882352936
6, 0.26433566433566436, 0.19411764705882356
6, 0.24475524475524477, 0.19117647058823528
6, 0.24895104895104897, 0.2117647058823529
6, 0.24895104895104897, 0.22941176470588237
6, 0.24335664335664334, 0.24705882352941172
6, 0.22937062937062935, 0.24411764705882355
6, 0.23636363636363633, 0.21764705882352936
6, 0.22797202797202798, 0.2
6, 0.22237762237762235, 0.22352941176470592
